word;log(rank);log(freq)
espionage;3.811507979945327;0.0
especial;3.8115750058705933;0.0
espalier;3.8116420214531512;0.0
escaping;3.811709026696191;0.0
errs;3.811776021602904;0.0
erroneous;3.811843006176477;0.0
errantry;3.811909980420099;0.0
errant;3.811976944336954;0.0
errands;3.8120438979302267;0.0
erection;3.8121108412030997;0.0
equivocation;3.8121777741587537;0.0
equipped;3.812244696800369;0.0
equipment;3.812311609131124;0.0
equals;3.8123785111541943;0.0
epithets;3.812445402872756;0.0
environs;3.8125122842899826;0.0
envied;3.812579155409047;0.0
enviable;3.812646016233119;0.0
enumerate;3.8127128667653687;0.0
entree;3.812779707008964;0.0
entrapped;3.812846536967071;0.0
entitling;3.8129133566428557;0.0
entitle;3.8129801660394804;0.0
entertainingly;3.8130469651601078;0.0
enters;3.8131137540078988;0.0
ensued;3.8131805325860118;0.0
enquiring;3.813247300897605;0.0
enquired;3.813314058945835;0.0
enormous;3.8133808067338557;0.0
ennui;3.8134475442648212;0.0
enmity;3.8135142715418833;0.0
enliven;3.813580988568192;0.0
enlightened;3.8136476953468965;0.0
enlarged;3.813714391881145;0.0
enlarge;3.8137810781740824;0.0
enjoyable;3.8138477542288545;0.0
enigmas;3.8139144200486035;0.0
enhanced;3.813981075636472;0.0
engrossing;3.8140477209955996;0.0
engrosses;3.8141143561291253;0.0
engross;3.8141809810401868;0.0
engravings;3.81424759573192;0.0
engrafted;3.8143142002074595;0.0
engages;3.814380794469938;0.0
engagement's;3.8144473785224875;0.0
energetic;3.8145139523682383;0.0
enemies;3.814580516010319;0.0
enduring;3.814647069451856;0.0
endurance;3.814713612695977;0.0
ends;3.8147801457458046;0.0
endeavours;3.814846668604463;0.0
endeared;3.814913181275074;0.0
endanger;3.8149796837607566;0.0
end*the;3.8150461760646306;0.0
encumbered;3.8151126581898125;0.0
encroach;3.8151791301394185;0.0
encourager;3.8152455919165633;0.0
encouragements;3.8153120435243593;0.0
encountered;3.815378484965918;0.0
enclosed;3.81544491624435;0.0
enchanting;3.8155113373627643;0.0
enchanted;3.815577748324267;0.0
enabled;3.8156441491319653;0.0
en;3.815710539788963;0.0
emulator;3.815776920298363;0.0
emulate;3.8158432906632664;0.0
empty;3.8159096508867747;0.0
employments;3.8159760009719856;0.0
emphatically;3.816042340921997;0.0
emphasis;3.816108670739904;0.0
emma11.txt;3.816174990428802;0.0
emma10a.txt;3.816241299991783;0.0
emma10.zip;3.8163075994319398;0.0
emma10.txt;3.816373888752362;0.0
eminent;3.816440167956139;0.0
embraces;3.816506437046357;0.0
embodied;3.8165726960261033;0.0
embarrassing;3.8166389448984614;0.0
em;3.816705183666515;0.0
elms;3.8167714123333463;0.0
eligibly;3.816837630902035;0.0
eligibility;3.8169038393756605;0.0
elect;3.8169700377572995;0.0
elbow;3.817036226050029;0.0
ejaculation;3.8171024042569233;0.0
effusions;3.8171685723810556;0.0
efficacy;3.8172347304254983;0.0
effecting;3.817300878393321;0.0
educating;3.8173670162875943;0.0
educate;3.8174331441113845;0.0
editions;3.8174992618677583;0.0
edited;3.8175653695597807;0.0
ecstasies;3.817631467190515;0.0
eclat;3.8176975547630243;0.0
eatable;3.817763632280368;0.0
east;3.8178296997456056;0.0
earliest;3.8178957571617955;0.0
e.'s;3.817961804531994;0.0
dying;3.8180278418592564;0.0
dyed;3.8180938691466357;0.0
dwindled;3.8181598863971855;0.0
dwellings;3.8182258936139557;0.0
dwelling;3.818291890799996;0.0
dutiful;3.8183578779583547;0.0
dusty;3.8184238550920786;0.0
dust;3.8184898222042136;0.0
dusk;3.8185557792978027;0.0
durable;3.818621726375889;0.0
duped;3.818687663441514;0.0
dupe;3.8187535904977166;0.0
dumplings;3.8188195075475364;0.0
dumpling;3.8188854145940097;0.0
duly;3.8189513116401725;0.0
dublin;3.8190171986890595;0.0
dubious;3.819083075743703;0.0
dryness;3.8191489428071344;0.0
drunkenness;3.819214799882384;0.0
drunk;3.8192806469724814;0.0
drugs;3.819346484080453;0.0
drudge;3.8194123112093252;0.0
drowned;3.8194781283621224;0.0
drown;3.8195439355418688;0.0
drops;3.819609732751585;0.0
dropped;3.8196755199942927;0.0
drizzle;3.8197412972730103;0.0
drills;3.819807064590756;0.0
drifting;3.819872821950546;0.0
drifted;3.8199385693553953;0.0
dressing;3.820004306808318;0.0
dreamt;3.8200700343123257;0.0
dreams;3.82013575187043;0.0
dreaming;3.82020145948564;0.0
drawers;3.8202671571609645;0.0
drain;3.82033284489941;0.0
doubtfully;3.820398522703982;0.0
doubled;3.820464190577684;0.0
doth;3.82052984852352;0.0
dorking;3.8205954965444904;0.0
doomed;3.8206611346435957;0.0
doom;3.8207267628238344;0.0
donkeys;3.8207923810882036;0.0
dollar;3.8208579894397;0.0
doleful;3.8209235878813175;0.0
doings;3.8209891764160497;0.0
dog;3.8210547550468883;0.0
doer;3.8211203237768236;0.0
doctrines;3.8211858826088454;0.0
doctoring;3.8212514315459414;0.0
docile;3.821316970591097;0.0
doatingly;3.821382499747299;0.0
doat;3.8214480190175304;0.0
do's;3.821513528404773;0.0
divined;3.821579027912009;0.0
divested;3.821644517542217;0.0
diverting;3.8217099972983766;0.0
divert;3.8217754671834636;0.0
ditch;3.821840927200454;0.0
disturbing;3.821906377352323;0.0
distrusted;3.821971817642043;0.0
distributed;3.822037248072585;0.0
distresses;3.82210266864692;0.0
distasteful;3.8221680793680175;0.0
distaste;3.822233480238844;0.0
dissuaded;3.8222988712623662;0.0
dissipation;3.8223642524415493;0.0
dissipate;3.8224296237793567;0.0
disservice;3.822494985278751;0.0
dissentient;3.822560336942692;0.0
dissatisfaction;3.822625678774141;0.0
disrespect;3.8226910107760546;0.0
disputing;3.8227563329513905;0.0
disputable;3.8228216453031045;0.0
dispositions;3.8228869478341507;0.0
disposing;3.822952240547482;0.0
dispose;3.8230175234460493;0.0
displaying;3.8230827965328036;0.0
dispiriting;3.823148059810694;0.0
dispersing;3.8232133132826673;0.0
disperse;3.8232785569516707;0.0
dispensing;3.8233437908206485;0.0
dispensed;3.8234090148925444;0.0
dispelled;3.823474229170301;0.0
dispel;3.823539433656859;0.0
disordered;3.823604628355158;0.0
dismay;3.8236698132681366;0.0
dismal;3.8237349883987313;0.0
disliked;3.823800153749878;0.0
disinterestedness;3.8238653093245114;0.0
disingenuousness;3.8239304551255637;0.0
disinclined;3.8239955911559678;0.0
dishes;3.824060717418653;0.0
dish;3.824125833916549;0.0
disgusts;3.824190940652583;0.0
disguised;3.824256037629682;0.0
disguise;3.8243211248507714;0.0
discussing;3.824386202318774;0.0
discussed;3.824451270036613;0.0
discuss;3.824516328007209;0.0
discrimination;3.824581376233483;0.0
discreetly;3.824646414718352;0.0
discovering;3.8247114434647345;0.0
discordancies;3.824776462475546;0.0
discontinuing;3.8248414717537007;0.0
discontent;3.8249064713021124;0.0
disclaiming;3.824971461123693;0.0
disclaimer;3.8250364412213536;0.0
disclaimed;3.8251014115980033;0.0
discharged;3.82516637225655;0.0
discerning;3.8252313231999002;0.0
disapproved;3.82529626443096;0.0
disapprove;3.8253611959526332;0.0
disapprobation;3.8254261177678233;0.0
disappearing;3.825491029879431;0.0
disagreements;3.825555932290357;0.0
disagreeables;3.8256208250035;0.0
disagreeableness;3.825685708021758;0.0
disadvantages;3.8257505813480277;0.0
dirt;3.8258154449852038;0.0
direful;3.8258802989361795;0.0
directors;3.8259451432038483;0.0
director;3.8260099777911005;0.0
dir;3.8260748027008264;0.0
dint;3.826139617935915;0.0
diligence;3.8262044234992527;0.0
dilatory;3.826269219393726;0.0
dignities;3.82633400562222;0.0
diffuses;3.8263987821876175;0.0
diffuse;3.8264635490928014;0.0
differing;3.8265283063406517;0.0
differ;3.8265930539340482;0.0
diet;3.8266577918758693;0.0
dictated;3.826722520168992;0.0
dictate;3.826787238816292;0.0
dialogues;3.8268519478206438;0.0
dexterously;3.8269166471849205;0.0
dexterity;3.826981336911994;0.0
dews;3.8270460170047342;0.0
devote;3.827110687466011;0.0
devoid;3.8271753482986925;0.0
devise;3.8272399995056454;0.0
devil;3.827304641089735;0.0
deviation;3.8273692730538253;0.0
detestable;3.8274338954007794;0.0
determining;3.8274985081334587;0.0
detecting;3.8275631112547237;0.0
detailing;3.8276277047674334;0.0
detailed;3.8276922886744456;0.0
detached;3.827756862978617;0.0
detach;3.827821427682802;0.0
desultory;3.827885982789856;0.0
destin'd;3.82795052830263;0.0
desponding;3.828015064223977;0.0
despoiling;3.828079590556746;0.0
despite;3.8281441073037863;0.0
despise;3.8282086144679455;0.0
desperately;3.8282731120520697;0.0
despatched;3.8283376000590046;0.0
despaired;3.8284020784915933;0.0
desire;3.8284665473526784;0.0
desirableness;3.8285310066451013;0.0
designedly;3.828595456371702;0.0
deserts;3.82865989653532;0.0
descriptive;3.8287243271387914;0.0
descried;3.828788748184953;0.0
deriving;3.82885315967664;0.0
derived;3.8289175616166857;0.0
deranged;3.828981954007923;0.0
deprived;3.8290463368531826;0.0
depression;3.8291107101552946;0.0
depreciating;3.829175073917088;0.0
deprecated;3.829239428141389;0.0
deposited;3.829303772831025;0.0
deposit;3.82936810798882;0.0
depending;3.8294324336175984;0.0
departed;3.8294967497201826;0.0
depart;3.8295610562993927;0.0
denotes;3.8296253533580495;0.0
denoted;3.829689640898971;0.0
demurs;3.829753918924975;0.0
demurred;3.8298181874388777;0.0
demerits;3.8298824464434933;0.0
demanding;3.829946695941636;0.0
demanded;3.830010935936118;0.0
demand;3.8300751664297503;0.0
deliver;3.830139387425343;0.0
delineated;3.830203598925704;0.0
delicately;3.8302678009336417;0.0
deliberating;3.8303319934519617;0.0
delete;3.830396176483469;0.0
delegating;3.8304603500309673;0.0
dejection;3.8305245140972586;0.0
defying;3.8305886686851442;0.0
defined;3.8306528137974243;0.0
defies;3.830716949436898;0.0
deficiencies;3.830781075606361;0.0
defended;3.8308451923086113;0.0
defend;3.8309092995464433;0.0
defective;3.8309733973226505;0.0
defeat;3.8310374856400253;0.0
deedily;3.8311015645013593;0.0
deed;3.8311656339094426;0.0
deductible;3.8312296938670634;0.0
decree;3.8312937443770094;0.0
decorated;3.8313577854420675;0.0
declaring;3.831421817065022;0.0
decisively;3.8314858392486575;0.0
deciphered;3.831549851995756;0.0
deciding;3.831613855309099;0.0
decides;3.831677849191467;0.0
deceptions;3.8317418336456384;0.0
decent;3.831805808674391;0.0
debt;3.8318697742805017;0.0
debate;3.8319337304667456;0.0
debasement;3.831997677235896;0.0
debased;3.832061614590727;0.0
deathbed;3.8321255425340093;0.0
dealt;3.832189461068513;0.0
deafness;3.832253370197008;0.0
deafer;3.8323172699222616;0.0
deadening;3.832381160247041;0.0
de;3.832445041174111;0.0
dawdling;3.832508912706236;0.0
dating;3.83257277484618;0.0
dates;3.8326366275967034;0.0
dated;3.8327004709605674;0.0
data;3.8327643049405316;0.0
dashing;3.8328281295393536;0.0
darting;3.8328919447597904;0.0
darling;3.8329557506045986;0.0
daringly;3.8330195470765314;0.0
daring;3.833083334178343;0.0
dares;3.833147111912785;0.0
dancers;3.833210880282609;0.0
damps;3.8332746392905634;0.0
damaged;3.8333383889393975;0.0
damage;3.8334021292318585;0.0
d'ostalis;3.8334658601706924;0.0
d'almane;3.833529581758644;0.0
d;3.8335932939984563;0.0
custard;3.833656996892872;0.0
curve;3.833720690444633;0.0
curtseys;3.833784374656479;0.0
curtains;3.833848049531148;0.0
curtain;3.8339117150713786;0.0
curse;3.833975371279906;0.0
curs;3.8340390181594666;0.0
currants;3.8341026557127935;0.0
curls;3.8341662839426203;0.0
curled;3.8342299028516775;0.0
cultivation;3.834293512442696;0.0
cry;3.834357112718405;0.0
crushed;3.8344207036815328;0.0
crossness;3.8344842853348053;0.0
crosses;3.8345478576809486;0.0
crosser;3.834611420722687;0.0
criticism;3.834674974462744;0.0
criticising;3.834738518903841;0.0
creep;3.834802054048699;0.0
credulity;3.834865579900038;0.0
creditably;3.834929096460576;0.0
creditable;3.83499260373303;0.0
creation;3.835056101720116;0.0
created;3.8351195904245494;0.0
cream;3.8351830698490437;0.0
crayons;3.835246539996311;0.0
crayon;3.835310000869063;0.0
cramp;3.8353734524700087;0.0
cramer;3.8354368948018585;0.0
craig;3.8355003278673188;0.0
cox's;3.835563751669097;0.0
cows;3.8356271662098975;0.0
cowper;3.8356905714924254;0.0
covert;3.8357539675193832;0.0
covering;3.835817354293473;0.0
courts;3.8358807318173946;0.0
courtesies;3.835944100093848;0.0
courses;3.8360074591255313;0.0
courageous;3.836070808915142;0.0
couplet;3.8361341494653747;0.0
coupled;3.8361974807789254;0.0
countries;3.836260802858487;0.0
counties;3.8363241157067516;0.0
count;3.836387419326411;0.0
counsels;3.8364507137201547;0.0
councillors;3.8365139988906716;0.0
coughing;3.836577274840649;0.0
costs;3.836640541572774;0.0
corrupt;3.8367037990897312;0.0
corroborating;3.8367670473942055;0.0
corresponding;3.836830286488879;0.0
corresponded;3.836893516376434;0.0
correspond;3.8369567370595505;0.0
correctly;3.837019948540908;0.0
corn;3.8370831508231857;0.0
corals;3.83714634390906;0.0
copying;3.8372095278012064;0.0
cope;3.8372727025023003;0.0
cooper;3.837335868015015;0.0
coolness;3.8373990243420226;0.0
cooling;3.8374621714859947;0.0
cook;3.8375253094496014;0.0
convivial;3.837588438235511;0.0
conveying;3.8376515578463923;0.0
conveyance;3.8377146682849115;0.0
converted;3.837777769553733;0.0
conversion;3.837840861655523;0.0
conversed;3.8379039445929424;0.0
converse;3.8379670183686545;0.0
conversations;3.8380300829853202;0.0
conveniences;3.8380931384455983;0.0
conundrums;3.838156184752148;0.0
controul;3.8382192219076257;0.0
contrivances;3.8382822499146885;0.0
contrivance;3.8383452687759907;0.0
contributions;3.8384082784941866;0.0
contributing;3.838471279071929;0.0
contributed;3.8385342705118686;0.0
contribute;3.8385972528166565;0.0
contrasted;3.8386602259889413;0.0
contradicted;3.838723190031372;0.0
contracted;3.8387861449465945;0.0
contingencies;3.838849090737255;0.0
contents;3.8389120274059985;0.0
contentment;3.838974954955468;0.0
contend;3.839037873388306;0.0
contemptuous;3.839100782707153;0.0
contemplating;3.8391636829146503;0.0
contemplated;3.8392265740134355;0.0
contemplate;3.839289456006147;0.0
contacting;3.839352328895421;0.0
consultation;3.8394151926838935;0.0
constrained;3.8394780473741985;0.0
constrain;3.839540892968969;0.0
constitutions;3.839603729470837;0.0
constituted;3.8396665568824333;0.0
console;3.839729375206388;0.0
consisting;3.8397921844453293;0.0
consistently;3.839854984601885;0.0
consistent;3.839917775678681;0.0
conservatory;3.839980557678343;0.0
conservative;3.840043330603494;0.0
consequent;3.840106094456758;0.0
consents;3.8401688492407557;0.0
consented;3.8402315949581087;0.0
consciously;3.840294331611436;0.0
conquering;3.8403570592033565;0.0
conniving;3.840419777736486;0.0
connivance;3.840482487213442;0.0
connecting;3.8405451876368386;0.0
conjecturing;3.84060787900929;0.0
confuse;3.840670561333409;0.0
confound;3.8407332346118066;0.0
confirming;3.8407958988470936;0.0
confirm;3.8408585540418794;0.0
confine;3.8409212001987716;0.0
confiding;3.840983837320378;0.0
confidential;3.8410464654093035;0.0
confide;3.8411090844681537;0.0
confidantes;3.841171694499532;0.0
confidant;3.841234295506041;0.0
confers;3.841296887490282;0.0
conferring;3.841359470454855;0.0
conferred;3.8414220444023592;0.0
confederates;3.841484609335393;0.0
conducting;3.841547165256553;0.0
condolence;3.8416097121684354;0.0
conditioning;3.841672250073634;0.0
conditionally;3.8417347789747436;0.0
condescending;3.841797298874355;0.0
conciliating;3.841859809775061;0.0
concerts;3.841922311679451;0.0
concert;3.8419848045901137;0.0
conceptions;3.842047288509638;0.0
concentrated;3.84210976344061;0.0
comtesse;3.8421722293856155;0.0
computers;3.8422346863472394;0.0
compuserve;3.8422971343280654;0.0
compunction;3.842359573330675;0.0
comprised;3.8424220033576497;0.0
compress;3.84248442441157;0.0
composition;3.842546836495015;0.0
composing;3.842609239610562;0.0
complimenter;3.8426716337607885;0.0
complimented;3.8427340189482697;0.0
completion;3.84279639517558;0.0
completest;3.8428587624452937;0.0
complaisant;3.8429211207599825;0.0
complained;3.8429834701222174;0.0
complacently;3.8430458105345693;0.0
competence;3.8431081419996067;0.0
compatible;3.843170464519898;0.0
comparisons;3.8432327780980096;0.0
comparing;3.8432950827365073;0.0
companionably;3.8433573784379558;0.0
companionableness;3.843419665204918;0.0
commonly;3.843481943039958;0.0
commonest;3.8435442119456353;0.0
commissions;3.843606471924511;0.0
commiseration;3.8436687229791437;0.0
comments;3.843730965112092;0.0
commended;3.8437931983259124;0.0
commend;3.843855422623161;0.0
commands;3.8439176380063924;0.0
commandingly;3.84397984447816;0.0
commanding;3.8440420420410164;0.0
comfortless;3.8441042306975133;0.0
combined;3.844166410450201;0.0
combine;3.844228581301628;0.0
combated;3.844290743254343;0.0
column;3.8443528963108933;0.0
collections;3.8444150404738244;0.0
collectedly;3.8444771757456815;0.0
collation;3.8445393021290077;0.0
coldly;3.8446014196263465;0.0
coldest;3.8446635282402393;0.0
colder;3.844725627973226;0.0
cogitation;3.8447877188278463;0.0
codes;3.8448498008066387;0.0
coddling;3.8449118739121406;0.0
cockade;3.8449739381468877;0.0
cobham;3.845035993513415;0.0
coast;3.845098040014257;0.0
coarser;3.8451600776519457;0.0
coarseness;3.8452221064290137;0.0
coachmen;3.8452841263479915;0.0
coaches;3.8453461374114086;0.0
coach;3.8454081396217936;0.0
clung;3.8454701329816734;0.0
clover;3.8455321174935753;0.0
cloud;3.8455940931600243;0.0
clothing;3.8456560599835443;0.0
clothes;3.8457180179666586;0.0
cloth;3.8457799671118895;0.0
closet;3.8458419074217574;0.0
closer;3.8459038388987827;0.0
closely;3.8459657615454836;0.0
clock;3.8460276753643785;0.0
cloak;3.846089580357984;0.0
clinging;3.8461514765288154;0.0
climate;3.846213363879387;0.0
clifton;3.8462752424122133;0.0
click;3.846337112129805;0.0
cleverness;3.846398973034675;0.0
cleverest;3.8464608251293324;0.0
clerks;3.846522668416287;0.0
clerk;3.8465845028980463;0.0
clergyman;3.8466463285771173;0.0
clemency;3.846708145456007;0.0
clearest;3.8467699535372186;0.0
clean;3.8468317528232574;0.0
clayton;3.846893543316625;0.0
classing;3.846955325019824;0.0
classed;3.847017097935354;0.0
clara;3.8470788620657155;0.0
clamorous;3.847140617413406;0.0
claiming;3.847202363980924;0.0
citizen;3.8472641017707647;0.0
circumspection;3.8473258307854237;0.0
circulate;3.8473875510273956;0.0
circular;3.8474492624991727;0.0
circles;3.847510965203248;0.0
ciphers;3.847572659142112;0.0
churchwardens;3.847634344318255;0.0
churchill'd;3.8476960207341655;0.0
christened;3.8477576883923312;0.0
chimney;3.847819347295239;0.0
chili;3.847880997445375;0.0
chilblains;3.8479426388452236;0.0
cherries;3.848004271497268;0.0
cherishing;3.8480658954039915;0.0
cheese;3.848127510567875;0.0
cheerlessness;3.848189116991399;0.0
cheerless;3.8482507146770426;0.0
cheerfuller;3.8483123036272846;0.0
checker;3.848373883844602;0.0
chattering;3.848435455331471;0.0
chatter;3.8484970180903666;0.0
chatted;3.848558572123763;0.0
charmed;3.848620117434134;0.0
charles;3.8486816540239506;0.0
charges;3.8487431818956837;0.0
characteristic;3.8488047010518036;0.0
chapters;3.848866211494779;0.0
chaperon;3.8489277132270785;0.0
channel;3.8489892062511672;0.0
